timestamp,event_id,event_type,data
2026-03-25T18:15:15.369224,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:15:20.344785,670846,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.1 Wh[0m
2026-03-25T18:15:20.344844,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.146005,""state"":""0.1 Wh""}"
2026-03-25T18:15:20.344876,672798,ping,
2026-03-25T18:15:20.344900,675794,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=230.5V[0m"
2026-03-25T18:15:20.344919,675802,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.48 V[0m
2026-03-25T18:15:20.344938,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.4777,""state"":""230.48 V""}"
2026-03-25T18:15:25.325881,675826,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:15:25.326096,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:15:25.326368,675848,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.1 Wh[0m
2026-03-25T18:15:25.326516,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.147052,""state"":""0.1 Wh""}"
2026-03-25T18:15:25.326651,680800,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=230.4V[0m"
2026-03-25T18:15:25.389544,680808,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.39 V[0m
2026-03-25T18:15:25.389626,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.3893,""state"":""230.39 V""}"
2026-03-25T18:15:25.389674,680830,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:15:25.389712,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:15:25.389753,680854,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.1 Wh[0m
2026-03-25T18:15:35.320969,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.148098,""state"":""0.1 Wh""}"
2026-03-25T18:15:35.321140,682800,ping,
2026-03-25T18:15:35.321221,685800,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:15:35.321288,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:15:35.321361,685820,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.1 Wh[0m
2026-03-25T18:15:35.321425,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.149293,""state"":""0.1 Wh""}"
2026-03-25T18:15:35.366156,690802,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:15:35.366470,690808,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:15:35.366683,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:15:35.366805,690830,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:15:35.366914,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:15:40.361017,690848,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:15:40.361236,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.150339,""state"":""0.2 Wh""}"
2026-03-25T18:15:40.361412,692806,ping,
2026-03-25T18:15:40.361594,695804,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:15:40.361765,695810,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.018 A[0m
2026-03-25T18:15:40.361842,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.018099,""state"":""0.018 A""}"
2026-03-25T18:15:45.329577,695832,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:15:45.329712,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:15:45.329785,695848,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:15:45.329828,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.151385,""state"":""0.2 Wh""}"
2026-03-25T18:15:45.329874,700806,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:15:45.383236,700812,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:15:45.383349,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:15:45.383417,700832,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:15:45.383465,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:15:45.383513,700850,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:15:50.362091,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.152432,""state"":""0.2 Wh""}"
2026-03-25T18:15:50.362267,702808,ping,
2026-03-25T18:15:50.362346,705806,log,"[0;36m[D][hlw8012:076]: Got power=0.9W, current=0.0A[0m"
2026-03-25T18:15:50.362414,705812,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:15:50.362476,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:15:50.362566,705832,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:15:55.346590,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:15:55.346718,705850,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:15:55.346944,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.153627,""state"":""0.2 Wh""}"
2026-03-25T18:15:55.347066,710806,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:15:55.347160,710812,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:16:00.326315,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:16:00.326378,710832,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:00.326404,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:00.326427,710850,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:00.326446,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.154673,""state"":""0.2 Wh""}"
2026-03-25T18:16:00.326468,712810,ping,
2026-03-25T18:16:00.367579,715806,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:16:00.367654,715814,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:16:00.367678,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:16:00.367700,715832,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:00.367719,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:05.344145,715850,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:05.344278,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.155719,""state"":""0.2 Wh""}"
2026-03-25T18:16:05.344380,720586,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:16:05.344902,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:16:05.345049,720806,log,"[0;36m[D][hlw8012:076]: Got power=0.9W, current=0.0A[0m"
2026-03-25T18:16:05.345128,720812,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.018 A[0m
2026-03-25T18:16:05.397247,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.018099,""state"":""0.018 A""}"
2026-03-25T18:16:05.397386,720832,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:16:05.397460,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:16:05.397527,720850,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:05.397611,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.156915,""state"":""0.2 Wh""}"
2026-03-25T18:16:05.536892,720880,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:16:05.537023,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:16:05.537148,720900,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -41 dBm[0m
2026-03-25T18:16:05.537230,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-41,""state"":""-41 dBm""}"
2026-03-25T18:16:05.982589,721018,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:16:05.982651,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:16:05.982678,721330,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:16:05.982699,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:16:05.982720,721454,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:16:10.346417,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:16:10.346514,721548,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:16:10.346556,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:16:10.346599,722810,ping,
2026-03-25T18:16:10.346633,725808,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:16:10.346668,725814,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:16:15.339661,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:16:15.339753,725832,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:15.339815,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:15.340268,725856,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:15.340360,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.157961,""state"":""0.2 Wh""}"
2026-03-25T18:16:20.341019,730810,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:20.341151,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:20.341210,730830,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:20.341249,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.159007,""state"":""0.2 Wh""}"
2026-03-25T18:16:20.341352,732814,ping,
2026-03-25T18:16:20.341391,735812,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=230.2V[0m"
2026-03-25T18:16:20.404747,735820,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.24 V[0m
2026-03-25T18:16:20.404839,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.2375,""state"":""230.24 V""}"
2026-03-25T18:16:20.404882,735842,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:16:20.404915,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:16:20.404955,735866,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:25.390523,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.160203,""state"":""0.2 Wh""}"
2026-03-25T18:16:25.390622,740812,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=230.4V[0m"
2026-03-25T18:16:25.390668,740818,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.43 V[0m
2026-03-25T18:16:25.390709,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.4272,""state"":""230.43 V""}"
2026-03-25T18:16:25.390755,740842,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:30.352664,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:30.352885,740864,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:30.353002,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.161249,""state"":""0.2 Wh""}"
2026-03-25T18:16:30.353150,742814,ping,
2026-03-25T18:16:30.353260,745812,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=230.4V[0m"
2026-03-25T18:16:30.353374,745820,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.39 V[0m
2026-03-25T18:16:35.335134,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.3893,""state"":""230.39 V""}"
2026-03-25T18:16:35.335395,745838,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:35.335534,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:35.335668,745864,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:35.335786,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.162295,""state"":""0.2 Wh""}"
2026-03-25T18:16:35.390658,750814,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=231.5V[0m"
2026-03-25T18:16:35.390930,750822,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.45 V[0m
2026-03-25T18:16:35.391041,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.4512,""state"":""231.45 V""}"
2026-03-25T18:16:35.391145,750848,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:16:35.391211,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:16:40.367224,750870,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:40.367315,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.16349,""state"":""0.2 Wh""}"
2026-03-25T18:16:40.367365,752816,ping,
2026-03-25T18:16:40.367439,755814,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=231.3V[0m"
2026-03-25T18:16:40.367468,755822,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.34 V[0m
2026-03-25T18:16:40.367487,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.3375,""state"":""231.34 V""}"
2026-03-25T18:16:45.340336,755848,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:45.340565,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:45.340698,755872,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:45.340805,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.164536,""state"":""0.2 Wh""}"
2026-03-25T18:16:45.340876,760814,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=231.3V[0m"
2026-03-25T18:16:45.405941,760822,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.34 V[0m
2026-03-25T18:16:45.406128,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.3375,""state"":""231.34 V""}"
2026-03-25T18:16:45.406318,760844,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:16:45.406482,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:16:45.406645,760874,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:50.382847,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.165582,""state"":""0.2 Wh""}"
2026-03-25T18:16:50.383063,762818,ping,
2026-03-25T18:16:50.383144,765814,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=231.6V[0m"
2026-03-25T18:16:50.383210,765822,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.64 V[0m
2026-03-25T18:16:50.383263,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.6409,""state"":""231.64 V""}"
2026-03-25T18:16:50.383318,765844,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:16:55.377223,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:16:55.377316,765870,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:16:55.377364,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.166778,""state"":""0.2 Wh""}"
2026-03-25T18:16:55.377413,770820,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=231.7V[0m"
2026-03-25T18:16:55.377460,770828,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.72 V[0m
2026-03-25T18:17:00.353612,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.7167,""state"":""231.72 V""}"
2026-03-25T18:17:00.353831,770852,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:17:00.353943,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:17:00.354073,770876,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:17:00.354211,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.167824,""state"":""0.2 Wh""}"
2026-03-25T18:17:00.354323,772820,ping,
2026-03-25T18:17:05.134756,775820,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:17:05.135159,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:17:05.135335,775836,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:17:05.135489,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.16902,""state"":""0.2 Wh""}"
2026-03-25T18:17:05.135657,780588,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:17:05.458429,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:17:05.458749,780822,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:17:05.458965,780828,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:17:05.459137,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:17:05.459278,780840,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:17:05.479479,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:17:05.479719,780850,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:17:05.479905,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.170066,""state"":""0.2 Wh""}"
2026-03-25T18:17:05.480124,780880,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -37 dBm[0m
2026-03-25T18:17:05.480220,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-37,""state"":""-37 dBm""}"
2026-03-25T18:17:05.861961,780884,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:17:05.862237,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:17:05.862353,781020,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:17:05.862425,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:17:05.862498,781330,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:17:07.342347,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:17:07.342512,781456,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:17:07.342587,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
